,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges
625,UBE3D,0.08438540511902644,1.7141494,MAD1L1,0.07238301671346871,0.77885574,RALGPS2,0.23233456151562445,0.8694987,PRPF38A,0.40527330225155356,1.252917,TAOK1,0.48524272145327296,2.2452397,HIPK1,0.3801566733610682,3.9975004
626,CD47,0.08435612027472056,0.61134,PRKCA,0.07259890992764474,1.1752965,YEATS4,0.2322925572111612,0.77478546,RUNDC1,0.40541615973846723,1.2324198,IGSF9,0.48524272145327296,2.2452397,CACNA2D3,0.3801566733610682,3.9975004
627,SYAP1,0.08452275037674413,0.7489177,RREB1,0.07291953992230443,1.5661544,INTS9,0.23320970131020488,1.272125,LSM4,0.405305953439661,1.020293,CPXM1,0.485242728846206,2.2452395,TANC1,0.3801566733610682,3.9975004
628,CELF2,0.08495093864365882,1.4519752,BRCC3,0.07281958547234381,0.97890496,CCDC90B,0.23301263509077036,0.9706714,HOXD11,0.40582720165080355,0.90171057,CAMSAP2,0.485242728846206,2.2452395,FAM149A,0.3801566733610682,3.9975004
629,NCAPD3,0.08495093864365882,1.4519752,RAB3IL1,0.07294065169277487,0.81171316,RAD52,0.23306966305727825,1.2606097,DDX46,0.40613785770775224,0.6499883,LPCAT2,0.485242728846206,2.2452395,GABRA5,0.3801566733610682,3.9975004
630,TBL3,0.08513654359923586,0.52726513,SEMA4D,0.0730000611317255,1.3673282,HOXC8,0.23306966305727825,1.2606097,ITPA,0.4072838077472992,0.8795781,RAI2,0.485242728846206,2.2452395,DCUN1D3,0.3801566733610682,3.9975004
631,HOXA2,0.08564847683663435,1.5230719,CACTIN,0.0730000611317255,1.3673282,DUSP12,0.23394575548874263,1.4046756,CAND1,0.40684111284463076,0.6629071,CPNE1,0.48548476696116205,0.9680224,USH2A,0.3801566733610682,3.9975004
632,RNMT,0.08560756352991845,0.5912664,YWHAE,0.07305987382678573,0.25073847,KDELR2,0.23421580301143238,0.5214721,ACTL6A,0.40707946807465467,0.8027278,RAB3GAP2,0.4860483108640986,1.2699947,CMTM4,0.3801566733610682,3.9975004
633,DARS,0.08584737124438117,0.3548522,DNAJC19,0.07321703778421862,0.7458443,SIVA1,0.23456457489134167,0.68550646,ELK3,0.40733013471487944,1.0119724,WASHC2C,0.4871228542831648,2.098984,MOGS,0.3801566733610682,3.9975004
634,ANKLE2,0.08598266451492502,1.557803,RNPS1,0.07321683866757929,0.5321062,HMOX2,0.23483276934906847,0.9589278,RER1,0.40733013471487944,1.0119724,KANSL3,0.4865646292066611,1.3051102,SEC24D,0.3801566733610682,3.9975004
635,MRPS5,0.08630105815149516,0.38861224,NDUFB8,0.07328259906460834,0.39748907,UQCC1,0.2351414498440581,1.0377662,NDUFA8,0.40877991784076084,0.6115484,POLG,0.48876475537882047,2.1768675,CDH5,0.3801566733610682,3.9975004
636,RPP30,0.08663718665622633,0.97917295,ZCCHC6,0.07354736280235911,1.0973096,IQCH,0.23680621326176526,3.2618728,LGALS8,0.41063158093046304,1.0076158,CIB2,0.48876475537882047,2.1768675,SYT9,0.3801566733610682,3.9975004
637,SUPV3L1,0.08663718665622633,0.97917295,DYNLRB1,0.07374681224614371,0.46857342,MED27,0.23581317075706765,0.97291166,DHRS4,0.41143360337999824,1.6259847,GLP1R,0.48876475537882047,2.1768675,LHPP,0.3801566733610682,3.9975004
638,CRLS1,0.08668340115795446,0.5157823,CIRBP,0.07418668620653147,0.23282498,TRAPPC3,0.23640724492280937,1.2413553,LIMD1,0.41208873103743493,1.2144874,KIRREL1,0.48876475537882047,2.1768675,IYD,0.3801566733610682,3.9975004
639,STRA6,0.08746879052401366,0.64367354,RNF141,0.07432516331527034,1.161758,SHLD2,0.23710716916231764,2.0509374,NXT2,0.41191903619692316,1.0119722,HECTD4,0.48876475537882047,2.1768675,CAMSAP1,0.3801566733610682,3.9975004
640,MMP15,0.08795237676261058,1.0942545,CCND3,0.07438086759809041,0.918146,SLC35E1,0.23710716916231764,2.0509374,CTDP1,0.41302668957034905,1.6216657,TBC1D19,0.48876475537882047,2.1768675,STAT4,0.3801566733610682,3.9975004
641,MAP2K2,0.08795237676261058,1.0942545,HES4,0.07478838586896915,0.56325287,NUB1,0.23710716916231764,2.0509374,SERINC3,0.4130267049226315,1.6216656,INSR,0.48876475537882047,2.1768675,NEO1,0.3801566733610682,3.9975004
642,GRPEL1,0.08814019358099537,0.59412724,PARP16,0.07494773053562699,0.8647693,PALD1,0.2365374009766678,0.3484215,C5orf30,0.4128528414261484,1.2271886,RYR3,0.48876475537882047,2.1768675,DPF3,0.3801566733610682,3.9975004
643,ASCC2,0.08818573981030955,0.912209,MCM2,0.07517324593381075,0.42518446,C8orf59,0.2374766238274303,1.3943374,FAM174A,0.41299923248204173,1.000277,MYO1A,0.48876475537882047,2.1768675,CCNF,0.3801566733610682,3.9975004
644,SETX,0.08818573981030955,0.912209,ZNF362,0.07528743869766387,0.8029245,CDC5L,0.23724658554322145,0.50898117,EPHA3,0.4134297623390081,1.6573776,ARSK,0.48876475537882047,2.1768675,FRY,0.3801566733610682,3.9975004
645,SLC35E3,0.08846119107633958,0.48998773,BTG1,0.07529743434681059,0.47030783,SOD1,0.2380467470954432,0.46971688,SOX18,0.4165759102302429,2.8818505,TUBB,0.48876475537882047,2.1768675,CYB5R3,0.37438767730289946,1.338807
646,CNOT2,0.08853234972178285,0.49599007,PPP1R7,0.0754008256955019,0.55984753,ACTR1A,0.2382958816316882,0.46335638,SINHCAF,0.4141909677507052,0.662764,FBXO25,0.48990338361609687,2.0597842,CIRBP,0.37367515042509836,0.5253508
647,TMEM120B,0.08876568212931155,0.7409877,NARS2,0.07546664169806507,0.9519673,TUBA1A,0.2387932072316509,0.40976384,CSAD,0.4157062008123682,1.5968424,NCAPD2,0.4878858944241631,0.83771765,CXCL14,0.3780367541935483,1.9577997
648,PARS2,0.0890025907897842,0.7214428,OTULINL,0.07562204879644725,1.9895253,INO80,0.23926488742875596,1.1163793,HIPK2,0.4153104789104015,1.2098625,CSTF1,0.48973057475232273,1.2787372,LARS2,0.376641131202449,1.8329742
649,CIT,0.08934985198286376,22.609846,ENO2,0.07581225772569658,2.807533,MFAP1,0.2394338822762611,0.8819873,FPGT,0.41609304515681556,1.6319506,SERTM1,0.490237903897752,1.3277004,C2H6orf52,0.3763809635219978,1.3424515
650,ARHGAP8,0.08946862306712088,0.72511214,SECISBP2,0.07574040767592902,2.316438,SNRNP25,0.2403528210738944,1.0924416,TALDO1,0.4156551721589504,0.6313339,MIF4GD,0.4916534329641372,1.300081,NIPA2,0.3792623982566815,1.8769311
651,SMAD1,0.08949628061535345,0.55360544,ZBTB49,0.07574040767592902,2.316438,JAG1,0.24142075801353194,3.0467808,DNA2,0.4164420537369595,1.209318,ANXA5,0.49220637488381414,1.0085943,USP47,0.37722648141840087,1.3327768
652,NF2,0.08969841077976513,0.42625043,C5H11orf74,0.07574040767592902,2.316438,GPR62,0.24142075801353194,3.0467808,NUP93,0.41710022865124396,0.6957674,SRP14,0.4932846687261053,0.6216311,C3orf70,0.3780476858246369,1.8163333
653,RAB30,0.0899712886084399,0.5786919,ZNF148,0.07574041590619944,2.316438,ELAVL2,0.24142075801353194,3.0467808,TIPIN,0.41875462608725544,1.1967665,TPRG1L,0.49378616982839363,0.6405951,UXS1,0.3780476858246369,1.8163333
654,ESCO2,0.09110252207812841,0.9510389,MIDN,0.07585469382371746,0.7856781,NR0B1,0.24142075801353194,3.0467808,HSDL2,0.419771186882955,1.1894027,CENPK,0.4943081629267848,1.2506474,PSMD12,0.3760817972794732,0.8695366
655,MAP7D2,0.09149553113368754,22.391136,BCL6,0.07606706821059567,1.5065376,SHISA4,0.24142075801353194,3.0467808,RPL4,0.419571929268042,0.2810967,TMEM259,0.4942411876078042,0.71323025,ANAPC1,0.3783369401350508,1.3820475
656,KRT14,0.09149553113368754,22.391136,EFHD1,0.07606706821059567,1.5065376,ILVBL,0.24142075801353194,3.0467808,UBTD2,0.42165902800913846,1.1926867,C17orf75,0.4946942755670536,1.2795235,PDCD2,0.37845639501432005,1.3315742
657,ABR,0.09149553113368754,22.391136,SEH1L,0.07599055163704957,0.4431853,CUBN,0.24142075801353194,3.0467808,TMEM35A,0.4220853581021493,1.5867988,DDX27,0.49480809606282483,0.57725734,DDX23,0.38135984272341505,1.8432238
658,SYCE3,0.09149555856734712,22.391136,MAFF,0.07633728453039047,0.82652116,MED23,0.24142075801353194,3.0467808,LDB2,0.42208538440075727,1.5867985,MMP2,0.49558010508942263,1.297632,RCOR3,0.3792802066744664,1.0644464
659,FAM189A2,0.09149555856734712,22.391136,PAN2,0.076400795615267,1.0518553,AFAP1L1,0.24142075801353194,3.0467808,TRIM71,0.4218714637467833,0.7667266,PRKAB2,0.4970167047055011,2.1768675,BHLHE22,0.38599830682965763,3.6822352
660,TMEM220,0.09149555856734712,22.391136,BBIP1,0.07690064580251468,0.76999396,SCN11A,0.24142075801353194,3.0467808,SIVA1,0.4231052564754456,0.78090334,APCDD1L,0.49701670514609897,2.1768677,GTPBP4,0.37966954336486536,0.79663205
661,KHK,0.09149555856734712,22.391136,DDX3X,0.0769383179200898,0.35353017,RBMS2,0.24142075801353194,3.0467808,N4BP1,0.423422916107711,1.1719729,C5H15orf57,0.4962785780985113,1.2721727,MSL3,0.382647037124637,1.7818831
662,CORO6,0.09149555856734712,22.391136,TANGO2,0.07712462805452666,1.0197179,RSPO1,0.24142075801353194,3.0467808,ANAPC5,0.423422916107711,1.1719729,SPRED1,0.4971490229187058,1.290191,TFB2M,0.3822789220895564,1.8400812
663,GABRA6,0.09149555856734712,22.391136,NEK3,0.07738103126797805,1.2508361,COL6A2,0.24142075801353194,3.0467808,CYB561,0.42559371682866554,2.8839633,GPD2,0.49942994462473034,2.1497767,RNH1,0.3798458262802663,0.9403379
664,NR5A1,0.09149555856734712,22.391136,ID4,0.0775614195290313,0.47549936,ESYT2,0.24142075801353194,3.0467808,MAPK8IP2,0.42559371682866554,2.8839633,KLHL8,0.49942994462473034,2.1497767,CCM2,0.3862194101520239,3.9975004
665,TPPP3,0.09149555856734712,22.391136,NECAP1,0.07763758722394065,0.7335854,RELCH,0.24142075801353194,3.0467808,HUNK,0.42559371682866554,2.8839633,ZCCHC6,0.499100159176194,1.2543701,GTF3A,0.381850039477299,1.3300605
666,LONP1,0.09125612386515417,0.34597442,DECR1,0.07817549996327709,0.7246131,BBS2,0.2404814472819092,1.4078624,PITX2,0.42559371682866554,2.8839633,GTF2H1,0.4994207681649494,1.2264857,ARF4,0.38065889846808376,0.6973576
667,NAT9,0.09153513797176942,1.5782187,DNAJC22,0.07837140331425156,1.311476,DUS4L,0.24152286146054294,1.6754333,AOX1,0.42559371682866554,2.8839633,MCRIP1,0.4990867829903629,0.69525635,WDR43,0.38102764383495535,1.0853202
668,AGO3,0.09204440751340753,0.4223055,PLPP6,0.07837140331425156,1.311476,VCP,0.24122002005503212,0.44736797,TRAK1,0.42559371682866554,2.8839633,DLGAP4,0.4990716274621705,0.7003412,ZNHIT3,0.3812248453496101,0.9269207
669,HEMK1,0.09216802298130099,0.89011395,UGP2,0.07862300769999753,0.58075416,MAGOHB,0.24135258262995812,0.4700455,STAT2,0.42559371682866554,2.8839633,PDSS1,0.4992765766851911,0.8103338,TRIM59,0.3847007392548091,1.7769853
670,RBP5,0.0922449209277438,0.42516294,CRNKL1,0.07895840211555429,0.72683716,PSMD13,0.2413872946592052,0.55311686,FMOD,0.42559371682866554,2.8839633,UTP20,0.5003401167014734,1.2439555,CD151,0.3847007392548091,1.7769853
671,UCHL3,0.09264601155446206,0.47543,DYL1,0.07897534421555093,0.30857363,NCBP2,0.24146523549228607,0.46772656,RRH,0.42559371682866554,2.8839633,L3MBTL2,0.5010281916126511,0.9344122,HDGFL3,0.38480857913224087,1.2786025
672,CTSB,0.09294307916177637,0.7568062,PCCB,0.07949875546538256,0.73322344,OGT,0.2415905281035538,0.732425,EDN2,0.42559371682866554,2.8839633,INPP5F,0.5033959496752084,1.9335212,AGRP,0.38606181911186677,1.7971858
673,ALDOC,0.09301694395445857,0.17818597,ELP1,0.07956032565223697,1.0132868,ELF1,0.24283730062452905,1.6056781,SEMA3D,0.42559371682866554,2.8839633,DCAF1,0.5033959496752084,1.9335212,CYP17A1,0.38938931374820684,3.8002293
674,RACGAP1,0.09316484368534843,0.414248,MRTO4,0.0799565175293503,0.42102543,SLC30A5,0.24212789035579865,1.012973,RUNDC3B,0.42559371682866554,2.8839633,USP38,0.5019411418996162,1.2367783,DPYD,0.38938931374820684,3.8002293
675,GHITM,0.09501788867611473,0.2754923,NSRP1,0.08005591703673755,0.85262376,ATP5PF,0.24218276581333634,0.4453663,HOXB6,0.42559371682866554,2.8839633,UHRF1BP1L,0.5030510831976645,2.085655,SCN3B,0.38938931374820684,3.8002293
676,EBAG9,0.09513897837968582,0.46283948,ADCK1,0.08036221767553176,1.6346174,LHFPL6,0.24336768197944478,1.0219864,CYP2R1,0.42559371682866554,2.8839633,ZDHHC21,0.5030510831976645,2.085655,SMARCD1,0.3848233213475034,1.31686
677,FTSJ3,0.09591833848193956,0.3679419,CELF5,0.08036221767553176,1.6346174,STN1,0.2449302782525591,3.164282,ZC3H7B,0.42559371682866554,2.8839633,PLEKHD1,0.5030510831976645,2.085655,SETD6,0.3858160967774126,1.2930342
678,RABL6,0.09596448974234387,0.9016155,XPNPEP3,0.08036221767553176,1.6346174,ADA,0.2449302782525591,3.164282,PCGF3,0.42559371682866554,2.8839633,MAPT,0.5030510831976645,2.085655,RUNDC3B,0.3911555579401351,3.674955
679,CD81,0.09608558631946958,0.66058695,THYN1,0.0807936282849026,0.80275124,CFAP20,0.24386122545725006,0.56895214,EDDM,0.42559371682866554,2.8839633,SNAPC4,0.5030510831976645,2.085655,CRIP1,0.3911555579401351,3.674955
680,NIPAL3,0.09614260278181277,1.9729445,BIVM,0.08081040643374382,0.62498295,BAG4,0.24437715462885898,1.2223475,TDRD1,0.42559371682866554,2.8839633,ANKS1B,0.5030510831976645,2.085655,PTPRC,0.3911555579401351,3.674955
681,SMCO4,0.0961594982929949,0.63408136,EXOC7,0.08089073203253994,0.6945664,RHOGL,0.24445781657547122,0.8199458,FAM149B1,0.42559371682866554,2.8839633,ZCCHC4,0.5030510831976645,2.085655,PTPRK,0.3911555579401351,3.674955
682,FBXL5,0.0962055661463101,0.6224972,BAG4,0.0811474556141959,1.0518554,SRSF6,0.2443098516358015,0.3805894,RSAD2,0.42559371682866554,2.8839633,OPRL1,0.5030510831976645,2.085655,LRP2BP,0.3911555579401351,3.674955
683,MPHOSPH8,0.09735454672244784,1.0119936,CBY1,0.08133792685715029,0.94887424,SUPT4H1,0.24464905363956918,0.50370187,FHL2,0.42559371682866554,2.8839633,DOC2B,0.5030510831976645,2.085655,HOXC11,0.3911555579401351,3.674955
684,KIF3A,0.09854009616705145,1.2197524,AGO1,0.0815040175258698,0.6045804,CENPI,0.24529158879899213,1.39517,METTL11B,0.42559371682866554,2.8839633,FIG4,0.5030510831976645,2.085655,NME1,0.3911555579401351,3.674955
685,FZD9,0.09926138837628999,1.8166082,BDH1A,0.08150638336023382,0.4854258,CENPU,0.24539368095246056,1.3689443,ANPEP,0.42559371682866554,2.8839633,TWISTNB,0.5036547655242207,0.9087164,CALR3,0.3911555579401351,3.674955
686,GLRX2,0.10014035491087055,0.6597668,ADAM17,0.08167350556822163,0.8026481,FUBP1,0.2454956227055554,0.40666652,PTPRK,0.42559371682866554,2.8839633,RHOT1,0.5047948782322214,0.9305147,NPL,0.3911555579401351,3.674955
687,PQLC2,0.10093974752241426,0.6594137,AP1S2,0.08164475767888195,0.7326887,DRG2,0.24552884874751818,0.52251214,ABCB6,0.42559371682866554,2.8839633,UNC5B,0.5049053599877632,0.95139474,PLEKHG5,0.3911555579401351,3.674955
688,METTL16,0.10139158337545998,1.0384141,ARHGAP26,0.082013015948906,0.9294312,SRSF3,0.24595364722969965,0.40428713,PRELP,0.42559371682866554,2.8839633,EXOC8,0.505926924796799,1.2260431,MFSD4A,0.3911555579401351,3.674955
689,TMEM70,0.10206110293281784,0.4253723,CASP2,0.08209872562372669,1.3083317,FAR1,0.24633538412839634,1.1046796,FGFR4,0.42559371682866554,2.8839633,TMED3,0.5056242729452085,1.2367783,SDSL,0.3911555579401351,3.674955
690,KIF15,0.10221772615841865,0.6535769,PLEKHJ1,0.08210098759945123,0.6140472,SMOC1,0.24628465730804588,0.7531759,CABLES1,0.42559371682866554,2.8839633,TRMT11,0.5067123230028467,2.024241,STAT2,0.3911555579401351,3.674955
691,APOD,0.10253368234412263,1.2386397,DERL1,0.08220948709413618,0.64494914,ANKRD46,0.24677128040783217,0.8296211,STXBP6,0.42559371682866554,2.8839633,C5,0.5067123230028467,2.024241,CAP2,0.3911555579401351,3.674955
692,BCL2L1,0.10251193929326048,0.6501413,ATP2A2,0.08249577890045565,0.5226194,GOLGB1,0.24736422540165223,1.3625513,PSAP,0.42559371682866554,2.8839633,NFIX,0.5067123230028467,2.024241,COBL,0.3911555579401351,3.674955
693,E2F8,0.10323122632368215,0.62237537,PABPC1,0.08253302569934141,0.23179181,DNAL4,0.24723255679328318,0.92548156,GPRIN2,0.42559371682866554,2.8839633,gga-mir-6585,0.5067123230028467,2.024241,ZPLD1,0.3911555579401351,3.674955
694,SFRP2,0.10352659433751411,0.6052513,LRRTM1,0.08326206273460796,22.976488,ERCC8,0.24781397541900063,1.6233077,MEIS1,0.42559371682866554,2.8839633,DENND4A,0.5067123230028467,2.024241,SOCS7,0.3911555579401351,3.674955
695,CMAS,0.1038669443019237,1.7446601,TRIM39.2,0.08326206273460796,22.976488,UGDH,0.24760722156476808,0.5897863,TTC21B,0.42559371682866554,2.8839633,PACSIN1,0.5067123230028467,2.024241,ACSM5,0.3911555579401351,3.674955
696,NPC2,0.1042156917238735,0.81986254,PRTFDC1,0.08326206273460796,22.976488,KMT2C,0.2482683464648581,1.5872202,ACSM5,0.42559371682866554,2.8839633,GHDC,0.5067123230028467,2.024241,RGS1,0.3911555579401351,3.674955
697,GMPS,0.10444466912511205,0.52836055,ADCY3,0.08326206273460796,22.976488,GTF3C6,0.24798094779963423,0.82498956,CA3B,0.42559371682866554,2.8839633,SPTLC2,0.5067123230028467,2.024241,FUCA2,0.3911555579401351,3.674955
698,GFM1,0.1050605686506607,0.3843772,FNDC3B,0.08326206273460796,22.976488,KCNJ2,0.2493715591605305,3.0059671,TFPI2,0.42559371682866554,2.8839633,POMK,0.5067123230028467,2.024241,PIK3AP1,0.3911555579401351,3.674955
699,CHTF8,0.10532440173212063,0.43384168,EPB41L4A,0.08326206273460796,22.976488,HEXIM1,0.24798269752434207,0.71084434,MET,0.42559371682866554,2.8839633,FAR2,0.5067123230028467,2.024241,ENG,0.3911555579401351,3.674955
700,NCLN,0.10540398627360818,0.84982747,TMEM117,0.08326206273460796,22.976488,TMEM101,0.24850229940498111,1.0850229,CDC42BPA,0.4235676081415727,0.98513556,NIPAL1,0.5067123230028467,2.024241,FLII,0.3911555579401351,3.674955
701,HMGCL,0.10577759472977105,0.75195247,AMIGO2,0.08326206273460796,22.976488,ABRACL,0.24841764523924156,0.72261345,CENPT,0.42370055801630724,0.96522754,TMOD1,0.5067123230028467,2.024241,PTAFR,0.3911555579401351,3.674955
702,EXOSC10,0.10598730828394494,0.42510363,SLC27A3,0.08326206273460796,22.976488,SNIP1,0.24914166974663143,1.3441074,THOC3,0.42565055380245276,1.1939938,YPEL1,0.506079429988869,0.9361401,SLC16A2,0.3911555579401351,3.674955
703,CRYZ,0.10617918293105198,0.8301434,CLCA2,0.08326206273460796,22.976488,MARK1,0.24914169589375296,1.3441073,TNFAIP1,0.42494469368183163,0.98875743,SLC15A4,0.5074169290764745,1.2200372,GRTP1,0.3870500803457745,1.7865342
704,LYN,0.10624237425931278,1.2495924,TBX5,0.08326206273460796,22.976488,NT5C3B,0.24930986524585957,0.86840665,COPS4,0.42509636962798714,0.77421814,DNAJA1,0.5067446905283475,0.6471474,GNPNAT1,0.3870500803457745,1.7865342
705,STUB1,0.10674147049800228,0.42970455,CEP85,0.08326206273460796,22.976488,CHGB,0.2501905711150065,2.023841,PLEKHD1,0.4279931844392658,2.7113006,HMG20A,0.5073482936530422,1.2072511,UBE3C,0.39229920916347527,3.5116923
706,TPD52,0.10679326341579265,0.43791497,CERS2,0.08326206273460796,22.976488,NAIF1,0.249725898173642,0.72763884,DAZAP2,0.42565621748581717,0.7477204,UBE2A,0.5073913564342898,0.92211175,URI1,0.39229920916347527,3.5116923
707,THOC2,0.10804800241530801,0.40067407,EVC,0.08326206273460796,22.976488,ITM2B,0.25094115374352444,0.692583,ELOVL5,0.4261765581276896,0.8409424,TGFB3,0.5076820843664618,1.2022069,TMEM17,0.39229920916347527,3.5116923
708,CCNC,0.10876713297631846,0.5913593,C1QL2,0.08326206273460796,22.976488,APOPT1,0.2511173847904373,0.86732113,CREB3,0.4269033837413917,1.1677788,NLE1,0.5076820843664618,1.2022069,PSMG1,0.3875854102288625,1.3037698
709,TIRAP,0.10952534583047276,0.86164266,SYNPO2L,0.08326206273460796,22.976488,HELZ,0.25237494990220727,1.5512878,STAT3,0.4275597980747038,1.5386958,YRDC,0.5081184756876593,0.7658185,DICER1,0.38705634978944736,1.2853029
710,CADM1,0.10967371312842343,0.4765496,MTRR,0.08326206273460796,22.976488,SP8,0.25287180942500725,0.6739384,C11H16ORF87,0.4275597980747038,1.5386958,GART,0.5084267041862314,0.945713,TMEM100,0.3883391045631619,1.7968497
711,CANX,0.10968217743726864,0.3237399,BMP2K,0.08291198714434257,2.1810658,CCDC12,0.25304955536591467,0.54722035,USMG5,0.42695670532094765,0.5564968,NEK4,0.5096100428232289,0.95139444,NRIP1,0.38903055549101595,1.7294018
712,ATG12,0.10991462413341006,0.6038926,NMNAT1,0.08291198714434257,2.1810658,ZMYND19,0.25350544234280503,0.6220305,AATF,0.4278385706098331,0.943149,NDUFS1,0.5099163040678685,0.76603425,RNF219,0.38999786942125414,1.747231
713,SLC25A22,0.11001692591181025,0.6411526,PARP4,0.08291198714434257,2.1810658,ZBED1,0.25382418236635407,1.0863546,TWF1,0.42776603364139043,1.1669471,C7orf26,0.510810896891208,1.201836,BIVM,0.38946860344113676,1.3321409
714,MPP1,0.11180614607664072,0.58835095,TOM1,0.08291198714434257,2.1810658,SLC28A3,0.2546949168622741,1.9597049,RSPO3,0.42829050756076836,0.9662349,COPS8,0.5109286283531296,0.55433667,SUMO1,0.3886936540902928,0.94372547
715,DHCR7,0.11190934910929572,0.6618812,SPATS2L,0.08291198714434257,2.1810658,AK3,0.2546949168622741,1.9597049,ST3GAL2,0.42859141481080354,1.1747335,POLE3,0.5120012338786734,0.92054224,XPR1,0.39024372808911767,1.7722679
716,HEXD,0.11218635768955824,1.0941361,NNT,0.08308559685933974,2.6626687,HDGF,0.2544693103130593,0.2911187,DBT,0.4288621921833885,0.95640403,SNAPIN,0.5120496061909536,0.6670715,YWHAQ,0.38748815092425937,0.5298655
717,SLC25A25,0.11218635768955824,1.0941361,LGALS1,0.08308562935701644,2.6626685,COA7,0.2546840008266866,0.8466689,LYPLA1,0.42900062692395113,0.82812184,COPS3,0.512358584693563,0.66885734,CDR2,0.3904101379048158,1.7745079
718,SKIV2L,0.11218635768955824,1.0941361,NECAP2,0.08299120427979868,1.1082534,MGME1,0.2546703951342885,0.9202469,MMS19,0.4294427755964413,1.5625513,STT3B,0.5129837807959229,1.195228,NFU1,0.3894163653608843,1.2957848
719,TOE1,0.11221452369008472,1.0694063,RASA3,0.08303033186025569,1.1353686,NDUFV3,0.255011806376612,0.77607983,FAM162A,0.42885311699666895,0.9762548,C11H16orf70,0.5144060071066018,1.1809816,WDR74,0.3924860388971435,1.7755544
720,SLBP,0.11282459826988576,0.6077944,RPA1,0.08306151239646789,0.57819307,DDOST,0.2550607625262099,0.5191721,SLC20A1,0.4303296688411101,1.5152203,SRP19,0.5137234241408607,0.60293776,NFE2L2,0.39040137134288244,1.7769852
