,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges,6_names,6_pvals,6_logfoldchanges,7_names,7_pvals,7_logfoldchanges,8_names,8_pvals,8_logfoldchanges,9_names,9_pvals,9_logfoldchanges,10_names,10_pvals,10_logfoldchanges,11_names,11_pvals,11_logfoldchanges,12_names,12_pvals,12_logfoldchanges,13_names,13_pvals,13_logfoldchanges,14_names,14_pvals,14_logfoldchanges,15_names,15_pvals,15_logfoldchanges,16_names,16_pvals,16_logfoldchanges,17_names,17_pvals,17_logfoldchanges,18_names,18_pvals,18_logfoldchanges,19_names,19_pvals,19_logfoldchanges,20_names,20_pvals,20_logfoldchanges,21_names,21_pvals,21_logfoldchanges,22_names,22_pvals,22_logfoldchanges
950,AASDHPPT,0.21168485491451555,0.54754084,CASP3,0.0015580774708036107,0.45077965,C1QTNF7,0.2718152501867742,1.4756942,RBBP8NL,0.2352138487912287,3.1334763,LSM11,0.4768806411358204,1.007251,GLO1,0.03312415936590034,0.35168284,PSMD12,0.05961479122166235,0.31335953,RNF128,0.009312198467138108,2.2988124,MARS2,0.6790999168220002,0.27968767,SPTY2D1,0.2670804164108452,0.5750821,B4GALT7,0.1026107400104522,1.1361904,ACSL4,0.5250461716833394,0.7462819,FANCB,0.5357231210781962,1.1024674,ERO1A,0.5517916278773333,0.55103093,TTC1,0.22341318708631505,0.7923876,WBP1,0.5811281034306507,0.507037,XPC,0.55632130738992,1.6503015,FKBP1A,0.4696759351014108,0.42588007,SIRT1,0.2644880324827156,1.9041728,HIST1H103,0.7430813517533887,0.5518903,PPIL4,0.7387585695668804,0.8391762,CORO1C,0.7992199334721863,0.33785483,FAM172A,0.8306892621509241,0.51677567
951,SIN3B,0.21204780631957681,0.88849586,GCSH,0.0015656804679675348,0.3227012,ZMYND10,0.2718152501867742,1.4756942,gga-mir-92-2,0.2352138487912287,3.1334763,OVCH2,0.4768806411358204,1.007251,ANGPTL2,0.0331612047230264,1.310948,PRKD3,0.059665984422151486,1.1565661,MOSPD1,0.00932860524971172,0.8298505,LRP12,0.6791279741374996,0.34130102,CAPRIN1,0.26716593902150954,0.23647773,DONSON,0.10266342143720544,1.3486528,NIT1,0.525890944707563,0.6521875,NUP98,0.535691240420236,0.72494125,ATP13A3,0.5519464513008236,0.5103569,ATOX1,0.22351203786334056,0.5202735,SS18L1,0.5819380422955531,0.28324944,PLCH1,0.55632130738992,1.6503015,IER3IP1,0.4701942111248285,0.6788685,THOC3,0.2624697338782432,1.4771392,ARHGEF9,0.743369948298802,0.82128227,AAAS,0.7399264446992944,0.8308762,TM2D2,0.8001627534090445,0.60977846,RABIF,0.8319353143800945,0.47175175
952,COL4A3BP,0.2121533263876391,0.7260133,MIOS,0.0015719900468764108,1.0498072,ARSI,0.2718152501867742,1.4756942,RSPH3,0.2352138487912287,3.1334763,FOXP4,0.4768806411358204,1.007251,NPR3,0.033364551272243206,1.502618,BMP6,0.05983634518571381,1.9901905,MCFD2,0.009357252226903857,0.8918596,AASDH,0.6795153966490037,0.45955977,PIK3R4,0.26836036234794874,1.4926703,HSDL1,0.10292975252917881,1.3431678,INHBB,0.5260323074991885,1.1255858,CHRNA3,0.5360387984320572,1.7657166,TADA2A,0.5523757493103982,0.61033654,PHF21A,0.22380321876779127,1.0886189,NAT8B,0.5824680004633616,0.74702895,PLP1,0.55632130738992,1.6503015,MCM6,0.4703019935387992,0.62165076,ANKRD40,0.26782512249658985,2.8301153,CTU2,0.74393627623439,0.74460244,SENP5,0.7405441185319823,0.83487475,RGN,0.800646526021406,0.6315069,ATG12,0.8327687930635914,0.50491107
953,METTL16,0.21216067304375938,0.41190875,GAPDH,0.0015800690684986917,0.14436899,PLXDC1,0.2718152501867742,1.4756942,OPN5L2,0.2352138487912287,3.1334763,SLC5A10,0.4768806411358204,1.007251,MAFF,0.0333912659924764,0.53622514,TSN,0.0597712748017981,0.2831731,BARD1,0.009374377366134092,1.0680704,FYCO1,0.6806038180509985,0.53320235,ZDHHC6,0.2683305762973401,0.30907914,NTAN1,0.10288378869261997,0.8763013,GOLGA3,0.526022463756417,0.44529536,ALOX5,0.5360387984320572,1.7657166,CHIC1,0.5523620085259308,0.55583507,KIAA1024,0.22498642710136318,3.339672,THEMIS2,0.5826893774064711,1.5030016,EAPP,0.556109396372841,0.5441513,ATP6V0C,0.47052209273710754,0.4713231,PSMA2,0.2631794144746078,1.1336219,RPN2,0.7437129391310658,0.3637886,CSTF1,0.7405695065078723,0.836654,KIAA1191,0.800840664196752,0.61214644,C5H14ORF169,0.834384375007291,0.50235814
954,RHBDL3,0.21260630891713828,1.7767637,MRPS2,0.0015835072903417709,0.5163274,SLC26A7,0.2718152501867742,1.4756942,LGR6,0.2352138487912287,3.1334763,SLCO2B1,0.4768806411358204,1.007251,CDK2AP1,0.033431405602131696,0.4530777,CFL2,0.05987870193959657,0.4815636,ALDH1L2,0.009395724223917603,1.4718132,AMFR,0.6806160955688743,0.34786707,SASS6,0.2684631679969713,0.40923285,LMNB1,0.10329208884070207,0.7306469,ADA,0.5265061568718461,0.6605066,RGS9,0.5360387984320572,1.7657166,GNS,0.5533430964238069,0.5470056,ETFDH,0.22389621319746653,0.8459057,STRIP1,0.5825442083303808,0.5551051,TERT,0.5566519968419511,1.0374026,SNUPN,0.47101738896990863,1.0394925,PLEKHO1,0.2674348794431862,2.7435632,SUDS3,0.7441901228880725,0.52900946,DNAJC15,0.7406213722892023,0.82766336,SLBP,0.8009841436878942,0.6112601,MYBBP1A,0.8344218011999913,0.4971706
955,PPP1R27,0.21260630891713828,1.7767637,CHCHD3,0.0015849493977784439,0.3398072,TNFSF15,0.2718152501867742,1.4756942,POU6F1,0.2352138487912287,3.1334763,PCDH1,0.4768806411358204,1.007251,TFEC,0.033579328036796516,2.8082638,CSNK2A1,0.06005597010656398,0.2693263,ACLY,0.00940450608237532,1.1524495,LYSMD2,0.6807705125366342,0.15655723,TIMP4,0.26879916369044915,1.4943018,CAAP1,0.10370708740741275,1.4518447,TMOD2,0.5266342656392806,0.7651004,FGF22,0.5360387984320572,1.7657166,EPAS1,0.5535202923630206,1.6645699,BORCS6,0.22523690919961792,2.160163,KIAA2026,0.5826336289558169,0.956136,OPA3,0.5566359452858245,0.8063611,TMEM136,0.472709699743583,2.339664,ACTR6,0.26525151219970416,1.2899189,KMT5B,0.744437888184867,0.8073816,INTS8,0.7415130522978958,0.8318961,PPP3R1,0.8012383381228129,0.420123,MTFP1,0.8350063396723597,0.49305993
956,MARK2,0.21260630891713828,1.7767637,RPF1,0.0015941098358169604,0.50882643,SHISA5,0.2718152501867742,1.4756942,PARD3B,0.23513235418249878,0.33058754,TAGAP,0.4768806411358204,1.007251,UBLCP1,0.033562591511416634,0.48738545,PXN,0.06017008906834926,0.7170732,CIB1,0.009415242924477695,0.9745542,MINDY4,0.6811975846943275,0.40397617,MAP3K1,0.26879916369044915,1.4943018,FAM177A1,0.10362580972888637,0.7142694,TARBP1,0.5270770039739323,0.653036,GOLGA7B,0.5360387984320572,1.7657166,SLC44A5,0.5535202923630206,1.6645699,MTERF3,0.22570662927428423,0.8299622,LBH,0.5829545727907426,0.76553124,OPA1,0.5570229137769779,1.0388521,IPO5,0.47106360343184417,0.49944785,NUB1,0.26775286075009774,2.7435634,RNF41,0.7456059941001807,0.792185,ATP6V1H,0.7417015171432289,0.83105755,ALDH18A1,0.8017404086432366,0.6166702,AGO3,0.8374501817628416,0.45879745
957,IGFBP1,0.21260630891713828,1.7767637,ERP29,0.0015971112424083694,0.35272446,BEND6,0.2721875227828126,0.50452334,FAM20B,0.23540551048404243,0.45917362,FZD1,0.4768806411358204,1.007251,PLS3,0.03367277991138211,0.31433725,HOXC9,0.06049551407200287,0.56503856,LRRC73,0.009440257960691291,1.6603357,NPHP1,0.6813247612472645,0.22531311,PLPP6,0.2693349699821223,0.6849991,ZC3H7A,0.1037684334110081,0.67940664,CFAP69,0.5275148367237145,1.1681963,SRMS,0.5360387984320572,1.7657166,OST4,0.5540048824549557,0.22067688,SPSB1,0.22625403281879178,1.0726779,DNAL1,0.5832159354256293,1.4954433,C8A,0.5572686444912635,1.6395444,RAD54L2,0.47303760764924385,2.3325078,FAM208A,0.2682559588420747,2.7293425,RNF111,0.7458245964969854,0.7996015,BPGM,0.7423062280141273,0.82919675,AP3M1,0.8020350244639707,0.40205005,CYB5R2,0.8372957426295298,0.49078396
958,SSTR2,0.21260630891713828,1.7767637,NFKBIA,0.0015986803192808957,0.8312795,RBFOX3,0.2722034117787606,0.5272612,HOXA2,0.23561002275975124,0.8358851,TM4SF1,0.4768806411358204,1.007251,NDUFV3,0.033794385370541795,0.41491923,IFI6,0.06059112821945497,1.2409594,BAMBI,0.009454259128408873,0.7439315,STYK1,0.6817790821255663,1.0064989,BCL7B,0.2693756820686439,0.78878504,CAPZA1,0.10380359416182636,0.401459,FYN,0.5279011120801175,0.38893536,PABPC1L,0.5360387984320572,1.7657166,SLC25A25,0.5544743112243993,0.8067416,AFG1L,0.227630705442325,3.3034036,REEP5,0.583115081730615,0.56068015,SLC22A23,0.5585914449407876,1.6458875,PUS7L,0.47303760764924385,2.3325078,CTTNBP2NL,0.2697468408606898,2.7873125,SEC61G,0.747412624839273,0.41901484,TCAIM,0.7432672421125428,0.7685268,SEH1L,0.8023096242148082,0.3261137,RMND1,0.8375946127644857,0.48716697
959,FBP2,0.2126658761272551,0.8199026,ANKRD49,0.001602287944124267,0.7703016,GRP,0.27259171311451985,1.0331671,SGMS2,0.23585578538299612,0.717148,ATP1B1,0.47688271815253924,0.108405575,BRPF3,0.03381855788392353,0.52986157,TNFRSF9,0.0608129977349948,0.9566176,IVD,0.009484146224998076,1.4530555,RHOBTB3,0.6817790821255663,1.0064989,SLC37A2,0.2699672231290808,1.1305321,CHST12,0.10419451044262139,1.2956121,kcnma1,0.5281900564184104,0.7474129,EPHX4,0.5360387984320572,1.7657166,SNRPF,0.5545965434014692,0.25089625,ATL2,0.22654055226833858,0.91424847,DPYSL3,0.583138055832708,0.302557,GPR180,0.5585914449407876,1.6458875,CHRNB2,0.47303760764924385,2.3325078,H2AFZ,0.26373011547511427,0.76187503,EIF3L,0.747841399551227,0.3608596,VMP1,0.7426310044828004,0.8346967,C9orf78,0.8038278456609659,0.59735596,CORO1B,0.8376830829685395,0.48776245
960,IFT22,0.2129888773479265,0.26938042,FAR1,0.0016214244796334076,0.6060216,LTBP2,0.2731002266236502,0.44454092,KDM3B,0.23588264587331145,0.5462762,SSTR3,0.47737139848999377,0.66668344,NPB,0.0338529998952625,0.4881169,SNU13,0.060790204815376114,0.22804298,CUTC,0.009491399006434446,1.1986055,ISYNA1,0.6817790821255663,1.0064989,ARL6IP1,0.2700772220459519,0.32272235,SH3GL2,0.10428447955710834,1.4551452,SLC12A7,0.5286583867189935,0.44071773,VWA2,0.5360387984320572,1.7657166,FURIN,0.5554046768316596,1.6429999,WASHC2C,0.22697405193261347,1.2855163,MAPK12,0.5833641817518203,0.7541001,MCCCBML,0.5584553304815918,0.6661297,OSBPL5,0.47247355315564243,1.3446745,MRPL34,0.26889160404338724,2.7102108,CNOT4,0.7489877497426793,0.78064704,HMG20A,0.7461429460422631,0.8131036,PIGT,0.8041527059893757,0.5946861,RIOK1,0.8381759426340504,0.48349407
961,KCNH7,0.21301523640200043,1.1979353,HACD3,0.0016288131338038018,0.5081999,FGF13,0.27320997725021046,0.32720774,EPS15L1,0.23605282001224054,0.6637624,RGS8,0.47737139848999377,0.66668344,C1GALT1,0.03410044978221246,0.56060696,EIF4EBP1,0.06079028632638133,0.25949627,RER1,0.00947952419081524,0.77600944,ZBTB7A,0.6817790821255663,1.0064989,MIEF2,0.27066030540857955,1.1536909,EIF4A2,0.10426009554658465,0.304283,PRKAB2,0.5297438655998951,0.6558055,HHLA1,0.5360387984320572,1.7657166,XCR1,0.5554046768316596,1.6429999,ADAMTS9,0.2280958389500125,3.2782114,MAGI1,0.5836750641251162,0.9207953,SLC37A3,0.5585957103075443,1.0139414,PBRM1,0.47170785748307154,0.87238634,OST4,0.26455388506310323,1.0181769,EPN2,0.7490034646773042,0.78689384,NUTF2,0.7459441190002214,0.32165357,MYEF2,0.8046537227398433,0.59911305,SSR3,0.8383847023504858,0.32345656
962,CIAPIN1,0.21308199643100958,0.14738359,RASGEF1B,0.0016371672798782615,0.90381694,PRPF4,0.27340602387736057,0.22012882,SORD,0.236068246145445,0.4507685,DOCK9,0.47794416372321935,0.76271415,CAPN10,0.03420099922090983,0.7984491,TIMMDC1,0.06116824469025209,0.4833304,SELENOS,0.009525468863865714,0.82361346,RBFOX1,0.6817790821255663,1.0064989,PPIL2,0.27079677688790227,0.4153071,RBL2,0.10467591520233865,1.0603853,BVES,0.530702915449936,1.6775756,C1QL2,0.5360387984320572,1.7657166,SLA,0.5554046768316596,1.6429999,CAND1,0.22723668562976224,0.5581301,ALX1,0.5836184516383782,0.9517422,SNCA,0.5587283196124444,1.6611385,NACC2,0.47369448630864575,2.3183002,DCXR,0.2648879884433192,1.4796363,SWAP70,0.7490688772256284,0.792417,C10orf88,0.7463090809058657,0.807097,SLC25A20,0.8052675667363093,0.55863947,IREB2,0.8388541194866094,0.45240393
963,CXorf21,0.2132756227285023,0.8152554,RNLS,0.001644693222746976,1.809014,MMP9,0.27350636498760184,0.9357726,ARHGEF10L,0.23644010553983505,0.9620519,PAWR,0.47819768598724144,0.6760354,LRRC8D,0.03445407513309173,0.7208185,PGAP2,0.0613760351340436,0.82224494,G3BP2,0.009551240721349183,0.516025,IGFBP3,0.6817790821255663,1.0064989,RPS6KA3,0.270921756817399,1.4780016,ACAT1,0.1046821831988792,0.6161854,NAA50,0.5313108160949152,0.36738777,WASHC1,0.536093989839262,0.643755,PARVG,0.5554046768316596,1.6429999,SMCO4,0.22765001751963568,0.98981696,NAA10,0.5839904995041425,1.4902265,B4GALT4,0.5592178579087775,1.0030996,SLC44A1,0.47387728279218166,2.348474,CDC20,0.2651612498403108,1.1013887,GPATCH2,0.7498505220260294,0.78683513,PDIA3,0.7469338094087307,0.35493276,CCDC58,0.8063137123019742,0.55134416,PLEKHA1,0.8391192783290021,0.48521248
964,ATP2B1,0.21349827784371173,0.13565475,PTRHD1,0.00164161803626629,0.5104485,ADGRL4,0.27350636498760184,0.9357726,TMEM184C,0.23749562762476592,0.22263634,PPP1R14C,0.47819773604374294,0.6760353,DUS2,0.03450019932322311,0.7430139,ZW10,0.061506800482303836,0.94515526,ACO2,0.009570018881074243,0.56289065,UCP3,0.6817790821255663,1.0064989,UBE2J2,0.27090734052013743,0.39402598,ATP6V0A2,0.10474265503062183,0.8305281,GNA13,0.5315596045013011,0.73751265,PREP,0.5361945025951906,0.2945353,NTRK1,0.5554046768316596,1.6429999,N-RAS,0.22806436878096467,0.79181665,ARHGAP15,0.5839904995041425,1.4902265,EIF3A,0.5589938247139465,0.3658103,SERPINB6,0.4741066074568767,2.3656538,CHMP4B,0.26473922137665035,1.0075067,LMO4,0.7497255549624342,0.35610664,PPP2CA,0.7470481561608071,0.36196396,KTN1,0.8063663705551604,0.5885217,TIPRL,0.8407820003889254,0.4770984
965,PTCHD4,0.2139734069766077,1.2074151,TFB1M,0.0016506124087778368,0.8470445,KCNJ4,0.27350636498760184,0.9357726,TBXAS1,0.23758280307233778,0.7198928,MICAL2,0.4788933979688397,0.84421843,LIG1,0.03455824777306886,1.4670905,PRELP,0.0618227744769079,1.9393309,ARHGAP19,0.009611069222096489,0.85855114,ALPK1,0.6817790821255663,1.0064989,MAP1LC3B,0.27119910956095106,0.2999843,MID1,0.10476405662631322,0.59604424,ZBTB1,0.5317075088575984,0.39804667,FHL2,0.5368175536481122,1.6541752,OVALY,0.5554046768316596,1.6429999,KDM1A,0.22896118882854893,2.1585433,LRMDA,0.5839904995041425,1.4902265,RF02140,0.5597049028580929,1.5349361,PRAG1,0.4747577445275064,2.3154087,TDP1,0.2666010980638022,1.858002,EXOC8,0.7505901050000607,0.7819428,ZNF706,0.74742047224837,0.426694,LANCL1,0.8064412824065459,0.5883286,CTSA,0.8415007317057147,0.47399166
966,MTMR8,0.21442495357915678,0.24181637,IDH3A,0.0016746873747546665,0.46877974,C1H21ORF59,0.27372984257095984,0.43495283,NDUFB2,0.23790632972209175,0.16628319,ACSF2,0.4789616145551161,0.24414611,PLCB4,0.03473683688990978,1.3114171,CCDC43,0.061925838022182954,0.65361637,COX6C,0.009627116881243977,0.38358107,INSYN2B,0.6817790821255663,1.0064989,SLC29A1,0.27127652273603403,0.41922766,AK6,0.1049778128404097,0.59544504,KLHL8,0.5318754453366512,0.7371448,UBXN11,0.5373174093200658,0.8538726,RLBP1,0.5554046768316596,1.6429999,KIDINS220,0.2288516311615348,0.74822754,ADAMTS18,0.5839904995041425,1.4902265,SLC16A2,0.559540847663575,1.6351632,ARHGAP12,0.47548738971450943,2.3195813,NONO,0.2667042498294208,1.8487065,NOC2L,0.7504833757148293,0.5202181,XRN2,0.7478734154324378,0.5252957,MED6,0.8076345035489798,0.5468981,HOXD8,0.8415692293952539,0.4887479
967,ATXN10,0.2144465420227053,0.44463962,RAD51,0.0016915719565148766,0.41605553,TM9SF2L,0.27438070122115416,0.2801156,COX6A1,0.23820174608849431,0.1076137,WNT5B,0.4795090805992599,0.1727676,MAPK1,0.03477526034601077,0.8774598,CLSTN1,0.06199790993449002,0.37674505,MTX2,0.009635518761033284,0.57832235,GRB14,0.6817790821255663,1.0064989,SLC6A6,0.2714631696904534,1.3023548,LUC7L3,0.10510211786394272,0.4362218,AMY1A,0.532658430664785,0.41338855,VAV3,0.537578308478501,0.422069,LRP6,0.5554046768316596,1.6429999,DCBLD1,0.23027880295765382,3.2680228,PTBP3,0.5852959074854027,1.4775634,EFNA5,0.559540847663575,1.6351632,NRSN1,0.4754217663306902,2.352743,EZR,0.2675192822990998,1.9064176,FABP5,0.7505240046178538,0.5564411,TSPO,0.7480957841976692,0.80457616,IFT52,0.8078578352963102,0.5852666,FAM96A,0.8421625935552904,0.47760305
968,CYP27C1,0.21475794255097247,0.7191306,CYP2R1,0.0017131268926598882,1.7639939,KCNH8,0.27454078058722187,1.2572325,MFSD2A,0.23830571966716005,0.30991188,TMEM183A,0.48012262180350573,0.14287232,ZNF410,0.03495567463699406,0.8012629,DHX15,0.06205046908378314,0.32335433,ARMC7,0.00964986070934389,1.1185292,IL2RB,0.6817790821255663,1.0064989,STOX2,0.27182973859719023,0.49171114,FAM81A,0.10584403717500107,2.9175305,DERL1,0.5335666777195655,0.2635317,HEATR5B,0.5376172571891535,0.6294475,AMY2A,0.5554046768316596,1.6429999,TYSND1,0.22950043826562125,1.4255437,BFSP2,0.5852959074854027,1.4775634,NAV3,0.559540847663575,1.6351632,SLTM,0.47591896218916196,2.3240724,PSMD13,0.26524367373276303,1.0411206,RNF146,0.7511736283392081,0.7789734,CCDC126,0.7486525551952785,0.8078236,KIF11,0.8078869521046586,0.5898557,ADK,0.8431559440112394,0.44039118
969,NPM3,0.21509500814058208,0.07916344,TRIM24,0.001721213342222903,1.4250631,SLC2A12,0.27454078058722187,1.2572325,HPSE,0.2387011957966916,1.0699711,EEF2,0.4821964168692827,0.038422864,MCM6,0.034950115620451284,0.3347,EIF3G,0.062217153547373505,0.2630786,REEP3,0.009703183202807731,1.4888695,HAAO,0.6817790821255663,1.0064989,FBXO46,0.2722224500905863,0.7056704,RASGEF1A,0.1056487826751561,1.9396052,ACOT12,0.534099915022926,1.7999458,FDPS,0.5386861544890549,0.30092978,YPEL4,0.5561675110928362,1.6774611,TAPBPL,0.23071241468663142,1.670791,CRAMP1,0.5852959156721282,1.4775634,TMEM250,0.5592985178173657,0.5862811,NINJ1,0.476147471466851,2.3054988,UBE2F,0.26576364002575237,1.0964997,HNRNPM,0.7511027542884797,0.3610281,PEX1,0.7491722812013549,0.7927795,ANAPC7,0.8079309621057169,0.58005214,CYB5A,0.8433042001996648,0.4705059
970,FNTA,0.21526787986462864,0.2890342,MRPL12,0.001724936058148837,0.5066461,PHKA1,0.27454078058722187,1.2572325,SMARCD1,0.23892633513849876,0.26425734,TRIM63,0.4824467092970782,0.6082449,KRR1,0.0349598880479586,0.39188308,SLC6A15,0.06243387949406452,2.5589416,CUEDC2,0.009729760687546395,1.1099321,ITGB6,0.6817790821255663,1.0064989,ATAD5,0.2722831214627998,0.59439176,DECR2,0.10578459157625089,0.5651064,NLRC5,0.5342130034375805,1.1029197,ABCA5,0.5395154760585482,0.8467483,TNNI1,0.5568225777280515,1.0299938,ANKH,0.23129207471868682,1.1425189,METTL6,0.5855464670288368,0.3669517,TUBGCP2,0.5604926828186403,1.6245174,MYBPH,0.476147471466851,2.3054988,PPIL2,0.26848339698700374,1.8263738,EMC3,0.7522165150305901,0.700465,ATP6AP2,0.7495574578588654,0.7981851,SEC61A1,0.8079677693011956,0.3956201,ZNHIT3,0.8434333441189197,0.32116377
971,TOE1,0.21564203624208192,0.3583124,CACUL1,0.0017304013610961104,0.8350403,PJVK,0.27454078058722187,1.2572325,JAK1,0.23903750971692328,0.65524286,GABRA3,0.48245281346911006,0.41761786,Nnf1,0.03496433742471484,0.34900564,NALCN,0.062351627031511404,1.6247401,SDC4,0.009772365549358964,1.1412216,GP9,0.6817790821255663,1.0064989,RNF185,0.27287050387724726,0.4281542,DPP7,0.1058900940321374,0.98850423,ZNF346,0.5342130034375805,1.1029197,GUF1,0.5397326189468219,0.5850152,NCOA5,0.5568225777280515,1.0299938,NUBPL,0.2314284960421517,0.973583,LRP12,0.5860699614373425,0.940421,MTMR2,0.5603111576550169,0.80754465,GCLC,0.476147471466851,2.3054988,MED1,0.2688026713290146,1.7445021,TIMELESS,0.753165252063792,0.77336085,KIAA1524,0.7499160881822828,0.79354995,HIF1A,0.8085125774305753,0.39805445,ZSWIM7,0.8437007359694244,0.4669666
972,AADAT,0.21568613113652613,0.48058355,TLCD2,0.001741500301301043,1.2889628,ANKEF1,0.27454078058722187,1.2572325,TMED3,0.23963237157944683,0.42755058,RXRG,0.4845630491036317,0.7363919,NEO1,0.03502126170438314,1.5326524,DENND2C,0.06266134827138096,2.161205,BROX,0.009789291541375637,1.2593405,MMR1L4,0.6817790821255663,1.0064989,NAB1,0.2734173438047767,1.8846765,MBNL1,0.10605124296456168,0.9337502,GFM2,0.5342130034375805,1.1029197,SEC61A2,0.5399324167738548,0.5683966,MYO1E,0.55732453052765,0.55624217,PLEK,0.23388704617171904,3.1858547,MAFB,0.5867220812551293,0.9417422,PRPF39,0.5614482547447557,1.0218842,CDC42BPB,0.4750994495812144,0.85482943,PSMD12,0.2675556905884209,1.1246905,CPSF3,0.7532024613164431,0.51766044,BLOC1S2,0.7503109519228507,0.80668443,RAB27A,0.8089982310564285,0.58119434,TOMM6,0.84445056895045,0.21056262
973,COX16,0.21593482821356044,0.24380726,EIF3A,0.0017514649401626306,0.37057388,PRDX4,0.2747552048807282,0.13431643,PHF2,0.24030699302137923,1.3999543,ADAMTS3,0.48482917609119747,0.38414684,TPM3,0.035233084803741814,0.22178218,ATP5F1D,0.0626297946268677,0.27724096,MYCL,0.009800665264779901,0.67937374,PGR,0.6817790821255663,1.0064989,DAG1,0.27339162463407285,0.3483899,SLC37A4,0.10608854901230322,0.71145505,LDLRAD3,0.5342130196668935,1.1029197,KRT75,0.5401263423286493,1.0809011,MRPL53,0.5575945867372173,0.31949508,RHBG,0.23388704617171904,3.1858547,TNFRSF18,0.5866056579413514,1.4650096,GJA4,0.5617912944536203,1.630795,OSBPL1A,0.4771004100930575,2.1967754,UHRF1,0.26710542867081954,1.0870703,NFYA,0.7545979407646604,0.76540035,TMPO,0.7521154139452471,0.418954,WAPL,0.8090663214517358,0.5773716,MSH2,0.8451089291664885,0.47004825
974,LNP1,0.21684397773303235,0.6887111,NUDT7,0.001764459626317288,0.6711757,C1orf50,0.2750787113128468,0.31830078,TAF3,0.2403187651234438,0.16240577,MYL2,0.48672901687366765,1.3289789,ACAT2,0.03543548476726151,0.33536395,MRPL48,0.06293654915913093,0.3909421,RNASEH2B,0.009829081749680975,0.64489925,GABRA2,0.6817790821255663,1.0064989,GPBP1L1,0.27381863734264633,0.35583398,HADHA,0.10611670067753176,0.45684025,MAP1B,0.5345201675793156,0.25590461,LMX1B,0.540373464755252,1.7657166,SBSPONL,0.558050886583342,1.6556997,EXOC6B,0.23388704617171904,3.1858547,NCKAP1L,0.5866056579413514,1.4650096,KMT5B,0.5615002418466044,0.6815517,HSD17B12,0.4749722840267854,0.66150665,SLIRP,0.2675249250336023,1.1037003,MRPL38,0.7546820831512511,0.5109519,NDUFA13,0.7522248855232914,0.5275311,MCRS1,0.8099626534519109,0.38942924,EIF2D,0.8453440791594086,0.4613497
975,HOXC11,0.21690738878064306,0.67387027,MTG2,0.0017999077362865572,0.9098267,ABRACL,0.2757012275958404,0.20417556,ATF2,0.2404796251815253,1.6746184,ATP2B1,0.48712433973599156,0.10299369,LARP4B,0.03553515788096895,1.1248746,DUS2,0.06315475933977101,0.7910448,TRIP11,0.00989285732107001,1.5484778,PLCL1,0.6817790821255663,1.0064989,CUL1,0.2740310596804075,0.34288785,NPC1,0.10667825542688827,2.260635,ITGB1,0.535335188089868,0.19152807,RNF166,0.5411021896927131,0.33344334,GALNS,0.5584343347491751,0.789457,IFNAR1,0.23401988920751238,1.719537,DPP4,0.5866056579413514,1.4650096,BATF3,0.5624860075453844,1.6414869,POMGNT2,0.476627698061752,2.3481622,CRYM,0.27286944659921086,2.7537482,TBC1D1,0.7548890957215426,0.7622203,SPSB4,0.7528677682746371,0.7956357,PPA2,0.8107586092150345,0.5803191,H2AFY,0.8453775574435991,0.4659032
