,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges,6_names,6_pvals,6_logfoldchanges,7_names,7_pvals,7_logfoldchanges,8_names,8_pvals,8_logfoldchanges,9_names,9_pvals,9_logfoldchanges,10_names,10_pvals,10_logfoldchanges,11_names,11_pvals,11_logfoldchanges,12_names,12_pvals,12_logfoldchanges,13_names,13_pvals,13_logfoldchanges
285,SEPHS1,0.16831849282232347,0.45504162,MYBBP1A,0.3911177869262309,0.30728534,CSNK1D,0.017347263037127126,0.44556555,RPL37A,0.19398230865662602,0.07326546,FXYD6,0.13012174690126074,1.9257752,ZYX,0.003221964258229651,0.8413403,RNF34,0.4410783369225555,0.67532027,ARL6IP1,0.07724956422196294,1.0351822,REXO2,0.040474012845718964,0.9640371,EPHA3,0.48280378998748885,1.5870392,ZFP92,0.6600959833884299,1.2916604,SSR1,0.5353097749385425,0.40690616,GLB1,0.5538654456034927,1.4936755,MTA3,0.18138160553107452,2.4052768
286,CALM1,0.16833009057027792,0.14185995,ACAA2,0.39319929215801863,0.08670788,NDUFA1,0.017379298533446094,0.35454097,SUMO2,0.19469661009852068,0.056732066,C11orf58,0.13028339640870581,0.24748792,DSTN,0.0032959449360592872,0.2094515,RIF1,0.4416669217280583,0.8610023,ANXA6,0.07725898746205877,1.2484592,NIP7,0.0405405297992128,0.63285863,ZEB2,0.48316119004179225,0.75249374,RPA3,0.6619712989807449,0.52545524,CBLL1,0.5358772601676085,1.0208757,ANKRD49,0.5550200773664984,1.4913168,DUT,0.18252529719697752,0.9803651
287,PARS2,0.16898633814855846,0.6536873,RCOR3,0.3959421609126397,0.18322529,CHD1Z,0.017669960310362467,0.5114135,PSMD2,0.19707063119907053,0.19712229,VPS35,0.1315399601059148,0.38407108,SRP19,0.003299668746118068,0.6195529,SAR1B,0.441945881946721,1.0931557,MRPS10,0.07737213941549796,1.0180701,POLE3,0.04120518724433186,1.3538367,ENOPH1,0.48614510288297064,0.60645235,COQ9,0.6619712989807449,0.7031808,MED27,0.5366073289231323,1.0048622,ZNF362,0.5554327307561868,1.0071561,HOXD12,0.18315137830876782,1.0883603
288,ODC1,0.16912596495369892,0.22978464,GSDME,0.3963282529437905,0.35617965,GDPD4,0.017867120306236956,4.2279897,TM9SF2L,0.20004407947906522,0.5965989,CCT7,0.13171505552861465,0.17097113,TRA2B,0.003380028510206863,0.39577624,PLK1,0.4434043116883979,0.11483807,ATG5,0.07753266909933144,1.4693291,ANXA11,0.04166853904749367,2.2847962,TYW5,0.48614510288297064,1.743624,ITPA,0.6621878183326279,0.4421373,MYH10,0.5379877114008764,0.38320678,ZMPSTE24,0.5555978340578365,0.7754708,HIGD1A,0.18351732644338425,2.4893358
289,AP3S1,0.1719543806206546,0.24167205,SMARCC1,0.3988845059169801,0.42338797,CCT7,0.018113941029526664,0.20437802,SNX1,0.20124417971062292,0.39915866,SEC63,0.13252039416751113,0.42426753,CSDE1,0.003541809568229669,0.5115481,HNRNPR,0.4441811912072168,0.2595614,KHDRBS3,0.07773134493955529,1.7363702,SIKE1,0.04334276263867998,0.94675404,METAP2,0.4863244540289623,0.4831875,TERB1,0.662404365929086,1.3199654,CDCA3,0.5381502264470199,0.37554318,CACTIN,0.5556803946937778,1.5661954,TA3,0.18362198247631945,2.5225182
290,CNN3,0.17363984354109108,0.15635273,PTGDR,0.40027229639979145,1.4165481,RBM26,0.01821496387577192,0.4051537,FER,0.20162676636724863,1.0489312,ADAM17,0.1326782734794944,0.6312654,RALGPS2,0.0037936614621316943,0.9471402,PLEKHB1,0.4459242178619156,1.6597927,SRP19,0.07832033192352932,0.5866707,HBE1,0.04371980528525373,9.3613615,NR2C1,0.4863842456933576,1.5986179,CSDE1,0.6639932431791209,0.18023758,LMO4,0.5388818488977802,0.44860184,NECAP2,0.5560932876919797,1.5051363,XPO7,0.18398862674258787,1.4671193
291,POLR2H,0.17388332580463517,0.2389885,NUCKS1,0.40063736621911394,0.05482407,RBM5,0.018257812361979923,0.4553917,RNF166,0.2018102769816389,0.34364483,FER,0.13334783650708332,1.3080175,UPRT,0.003877684176743394,1.4894112,NPTN,0.446360582487197,0.38270772,HMGB3,0.07839659415545593,0.41250968,MMADHC,0.04504920894073806,1.0315115,NOP58,0.48674307912523485,0.21984522,NUDT9,0.6642100255388892,1.2973658,KIAA1109,0.5389631710480156,1.9209261,HDHD2,0.5562584867913014,1.509105,DDRGK1,0.18425084721827978,2.4965482
292,ATP5C1,0.1740497528815348,0.12281104,CHM,0.4008023020111373,0.37663502,ENKUR,0.01830913726441774,2.6074681,PPP1CC,0.20423115676236492,0.13309194,ZEB2,0.13406899905062697,0.44869238,UBC,0.0039429018098478975,0.25346377,MAP6,0.44670361087649124,1.2710925,IGF1R,0.07866398804993265,0.6492677,RSPRY1,0.04543262363179271,2.265878,ND4L,0.48811993153511835,0.4043866,MVD,0.664788249159469,0.7197025,NDUFC2,0.5390444993488037,0.39306116,ARFIP2,0.5563410953162712,0.7992348,NSMCE3,0.18430332449796594,1.3303148
293,DHRS7,0.17458550288889785,0.34170413,CABP1,0.4009554931912668,1.2685089,COX5A,0.01843114484638038,0.20459722,SMARCD1,0.20477109123383652,0.38303325,EIF4E,0.1343386778873668,0.283207,GCAT,0.004015790458053113,1.3248161,WDR5,0.44685958244843504,0.17806427,CHCHD3,0.07892253452151263,0.6117675,KIAA1191,0.046151977579392094,1.699813,UBLCP1,0.48823975702808886,0.791905,RAD1,0.6648605411464757,0.87989205,BBOX1,0.5401023266099041,1.6238439,HIF1AN,0.5574155502453877,1.5423843,FARSB,0.18498653631311535,1.3098598
294,DDX1,0.17524795566962015,0.22669798,EPHB1,0.4024420906181112,0.56599474,NDUFA10,0.01875534187231216,0.23836495,HEXB,0.20579739630208693,0.3517948,DDOST,0.13788278570255305,0.2210114,SPIN1Z,0.004035134674187406,0.7634366,ACSL1,0.4486085795116297,0.8342468,ATP6AP2,0.07900887013949744,1.5371501,PPID,0.04661812813310564,0.6124958,LIMA1,0.48877916799644294,0.94605064,IDH1,0.6665964825431736,0.534339,SPRY2,0.5403465880097387,0.77028483,ITGB1BP1,0.5575809406256531,1.5373768,SRSF6,0.18641149878027197,1.0720623
295,HDAC3,0.1753914349841953,0.36890227,MAPRE1,0.40357695132927174,0.078935534,COPS4,0.018874560377774643,0.37446973,FABP7,0.20934100784950793,0.22200915,UQCRH,0.14034025024104665,0.15285781,TGIF1,0.004105021831106028,1.2120404,CNN2,0.44870238532717055,1.1032003,EEFSEC,0.07902806626138266,1.7270103,NDUFB3,0.04733426247147437,0.7712657,UEVLD,0.4895588837918977,1.5731544,MTSS1L,0.6669583622245419,1.3058553,TRDMT1,0.5408352765004102,1.6382678,PDCD10,0.5575809406256531,0.80081564,NAA20,0.18757856343861856,1.4501709
296,POLE3,0.17711400416333434,0.3965171,TRIP12,0.4071000420522046,0.38600984,NUTF2,0.019211029790219724,0.22830391,POFUT1,0.21103446686594507,0.32277837,RUVBL1,0.14086757076657136,0.23759973,SUB1,0.004128560519275576,0.36701882,RAB3GAP1,0.4498915556475822,0.9120854,OCIAD1,0.08040071721851774,0.98172,PARS2,0.04932857042489658,1.7152654,TRIM13,0.4917817348937882,1.5369273,UBE2I,0.6681168976315675,0.11646242,WAS,0.5409167460516462,1.6707156,PTGR2,0.5583254927638478,1.5402838,NFRKB,0.18843071936475675,2.1470888
297,UBC,0.17743951519582768,0.118615426,CKAP5,0.4074569269474233,0.20379181,SMC4,0.019914395758201517,0.5616586,BNAS2,0.21125715736792017,0.37692463,AKAP9,0.14088665903034595,0.46905857,GNB1,0.0041335115562784195,0.40206575,TAF5L,0.4501734626653341,0.6906379,UQCRC1,0.08069317778541021,0.6115321,PSMD4,0.049861129966018415,0.82188386,FAM210B,0.4918418870360233,1.4555637,USP16,0.6681893323891668,0.67961055,SOCS1L,0.5410797035495561,1.6613983,MPST,0.5590705278832466,1.476699,TMSB4X,0.188644203849748,0.7312918
298,PLS3,0.17903124557010974,0.13458197,CLTB,0.40899365611823935,0.11179452,HNRNPH2,0.019965243290137605,0.12296281,CHP1,0.2114800177335182,0.35084507,MYC,0.1410012303750146,0.45334116,TXNDC9,0.004155283608522431,1.3165321,HIF1A,0.45036145626839186,0.45938513,PRDX6,0.08090819746793339,0.51834947,UBB,0.05023213118883643,0.45149156,STON1,0.4920223671502606,1.574815,ALKBH1,0.6691312652126822,0.9019408,KANSL3,0.5419764079544502,1.9664097,MRPL19,0.5595674859886433,0.36000466,C5orf24,0.1890717078636882,2.1372721
299,FKBP1A,0.17903731797558975,0.14386068,LMBR1,0.412341037960254,0.3220514,PHIP,0.02000373655078124,0.9455011,ARF1,0.21232346844578864,0.10268907,EIF3J,0.14141555659809762,0.17998567,GTF3C6,0.004189872442415379,0.7566303,UFM1,0.4509570626439203,0.39371598,YWHAZ,0.0819705051793736,0.4364803,CBFA2T3,0.050531931303331425,5.020661,EFNB1,0.49214270696313456,0.95425606,LANCL2,0.6713069423168527,1.2386651,IDNK,0.5429554757415896,1.6269249,B4GALT1,0.5618894532794074,1.4509131,EIF2S1,0.18976792453013036,0.8435741
300,CRIPT,0.17948101740853772,0.3399383,DCTN2,0.41303644938875594,0.31613016,HIF1A,0.02018232622062145,0.4567969,PRPF19,0.2129783972358652,0.16389176,ARHGAP29,0.14245867370166584,0.98626274,FTH1,0.0041960488423474435,0.27388936,ZC3H13,0.4513648395668297,0.316916,EHMT1,0.0829142689676983,0.9042833,ATP2B4,0.05082651735500301,1.3969319,ADRB1,0.4929855275500391,7.215828,FAM126A,0.673049470696918,0.65530694,AP3S2,0.543037104474748,0.8627228,SKA3,0.5630521806231314,0.79111934,NUDT16L1,0.18998252458584441,0.7016412
301,NIPBLL,0.17994991445411546,0.58503246,CENPF,0.4144413745744929,0.17911191,MAPRE2,0.020330105134238757,0.52305645,PSEN2,0.21379286580282564,0.643699,EEF1B2,0.14378540704960072,0.078211494,COMMD2,0.004215403363189026,0.75719196,MKP3,0.4514903513464119,0.38747734,ERLIN1,0.08300413292506481,1.0491148,ZNF593,0.05190306129344165,0.5177356,PSKH2,0.4944924858088434,6.6307287,BET1L,0.6734127188788281,0.6691834,RARS2,0.543527005196081,1.6467491,CCDC25,0.563301487402315,0.9573892,PDS5B,0.1900362025219403,1.3673942
302,ZNF521,0.18007795331430543,0.53313106,RIPK2,0.4162948941399578,1.0685687,SRP72,0.020388789208234805,0.33715743,TLE4,0.21384280412564916,0.43602598,LRRN1,0.14452368029197804,1.9047753,COPE,0.004313000012046292,0.47962004,DEDD,0.45236948640149566,0.3575427,BCAP29,0.08317409126663303,1.3580317,PHF10,0.052163153899931494,2.047446,NIF3L1,0.49479417275429294,0.8121435,MRM1,0.6735580394888692,1.1943908,FKBP4,0.5436903543025189,0.17846957,BABAM2,0.56338460148884,0.48866785,DGCR6,0.19019730335896967,1.3536764
