id,Myogenesis,Adipogenesis,Angiogenesis,Apoptosis,G2/_checkpoint,Hypoxia,Inflammatory_response,Pluripotency,Cell_cycle,Er_stress,Skeletal_muscle_cell_differentiation,Skeletal_muscle_contraction,Go_skeletal_muscle_tissue_regeneration,Go_skeletal_muscle_organ_development,PSM,NMP,Neural
cell_128882-0,-0.0027618087,0.07779517,-0.25140408,0.012884366,-0.17142595,-0.03176641,-0.07772788,0.13398287,-0.11502425,-0.04115604,-0.0062424433,-0.031468816,-0.02221089,-0.09787316,0.07474107,,-0.49641085
cell_128891-0,-0.04690613,-0.0002579271,0.073485576,-0.08575166,-0.0316446,-0.04068365,-0.019017441,0.25163522,-0.039532695,0.010329595,-0.030507,-0.026488002,-0.023709927,-0.07699422,-0.34286618,,-0.143084
cell_128900-0,-0.042508017,-0.026962547,-0.0021295897,-0.036489576,-0.11062624,-0.10711413,0.104993515,-0.059602287,-0.22675337,-0.01393627,-0.06760814,0.046951544,-0.16607557,-0.038327295,1.2164991,,-0.49641085
cell_128903-0,-0.06726118,0.059730932,-0.17030619,0.026419701,-0.007905909,0.07622081,0.020273386,0.12541376,0.033335883,0.07507988,-0.00368047,-0.112264276,-0.043374904,-0.08544409,-0.34286618,,-0.1953109
cell_128910-0,-0.01889511,0.07986959,0.024552535,0.021494906,-0.036497436,-0.0061963904,-0.0070467484,0.27848393,0.0665344,-0.06683723,-0.0519404,-0.012047407,-0.014269587,-0.07472658,-0.34286618,,-0.49641085
cell_128923-0,-0.059926957,-0.045297258,-0.12625735,-0.19126527,-0.24572401,0.031005869,-0.073704004,0.13990112,-0.14213061,-0.11964405,-0.034096185,-0.124507226,0.12266648,-0.013091907,-0.34286618,,-0.49641085
cell_128932-0,-0.07900865,0.078678094,-0.17941642,0.00738165,-0.06712598,0.0060041486,-0.030185224,0.08695402,-0.029352818,-0.14804006,0.07634345,-0.084155485,0.08143186,0.020278629,1.5743605,,-0.49641085
cell_128933-0,0.020828588,0.0076254066,-0.1260475,0.0088986745,0.02219551,-0.10491852,-0.05144263,-0.009774573,-0.00025972526,-0.00912119,0.007870395,-0.03229963,-0.19662195,-0.061751377,0.010635142,,-0.49641085
cell_128941-0,-0.09720275,-0.030201545,-0.14135724,-0.09186632,0.021121863,-0.022315066,-0.070477344,0.111908756,-0.03497445,-0.087874286,-0.07638593,-0.013937074,-0.124457985,-0.08964889,-0.34286618,,0.25447968
cell_128951-0,-0.10465282,0.034747645,-0.07904869,0.106160425,-0.03428505,0.019528305,-0.04692365,0.2058869,0.07034224,0.08338823,-0.072060816,-0.10164384,0.04466194,-0.092484616,-0.34286618,,-0.49641085
cell_128953-0,-0.058999155,0.120884806,-0.11654683,0.044665247,-0.13706373,-0.033884082,-0.070114285,0.2448765,-0.18882288,0.0017566988,-0.09460312,-0.07587017,0.019157631,-0.028649744,-0.34286618,,-0.49641085
cell_128954-0,-0.011949757,0.028283745,-0.068090975,0.16087866,-0.025615433,0.017493738,-0.043383025,0.2211944,0.12287115,0.009061197,-0.08811209,-0.017421624,-0.024384163,-0.06039726,-0.34286618,,-0.49641085
cell_128958-0,-0.053111054,0.021663953,0.022782318,-0.0066778976,-0.043264564,-0.037654616,-0.049713593,0.13885675,0.006691313,-0.0034164914,0.04779491,0.121843316,-0.10498754,0.008276579,0.24121822,,-0.49641085
cell_128968-0,-0.042402014,0.09428341,0.1224151,0.062929004,-0.066392615,0.026106011,-0.013687245,0.12831151,-0.038973454,-0.06194885,-0.07216744,0.023537036,0.06950862,-0.122453295,-0.34286618,,-0.49641085
cell_128978-0,-0.120231606,-0.012005911,0.07219494,-0.019397039,-0.15862088,-0.078532636,-0.07380184,0.0800562,-0.15014766,-0.032265026,-0.07077392,0.008219799,-0.06659396,-0.09542309,-0.34286618,,-0.048336137
cell_128989-0,-0.07314185,0.14851324,-0.054400418,-0.13555124,-0.07755427,-0.05571256,-0.075968616,0.18389978,-0.032487556,-0.031871106,-0.17724107,-0.012853732,-0.23567086,-0.18191491,-0.34286618,,-0.49641085
cell_128997-0,0.0975628,0.103471294,-0.21834753,-0.02894551,-0.18515842,-0.14271978,-0.06297021,0.25464296,-0.24128558,0.027027383,-0.013084284,-0.001963151,-0.017340276,-0.015883034,1.0318133,,-0.49641085
cell_129003-0,0.0036906472,0.0383224,0.007370662,-0.058722947,0.1470898,-0.052518573,-0.024066309,0.08888266,0.20882048,0.00036131966,-0.019545814,-0.12132043,0.0688231,-0.069431625,-0.34286618,,-0.16712911
cell_129005-0,-0.027778843,-0.007064625,-0.3198819,-0.10123233,-0.17731456,-0.040163256,-0.02470409,0.06796044,-0.1921613,-0.04126413,-0.09420727,-0.14973748,-0.1032934,-0.020125715,0.60823256,,-0.49641085
cell_129008-0,-0.10142287,0.0017545075,-0.22350034,-0.11098935,-0.20410545,-0.090356596,-0.015144148,-0.16806771,-0.26159024,-0.048458625,-0.08090627,-0.074571475,-0.109308794,-0.049892515,0.5798345,,-0.49641085
cell_129009-0,-0.030131988,0.026836358,0.00012500542,0.042368602,-0.028197663,-0.04907979,-0.06428959,0.3126199,-0.10460028,0.13447088,-0.08442213,0.004303572,-0.012211987,-0.06963695,-0.34286618,,-0.49641085
cell_129025-0,-0.0038838245,-0.023331247,-0.15557323,-0.03671902,0.07618654,-0.043088134,-0.0005202423,0.53273547,-0.03948561,-0.04795167,0.08523798,-0.08674862,-0.05920808,-0.06770887,-0.34286618,,0.10429182
cell_129031-0,0.0427685,-0.022631193,-0.18423714,0.12507978,-0.062279228,0.03594383,0.011925876,-0.028796012,-0.030588822,0.16536829,-0.030561874,-0.044126075,0.06741703,0.029170979,0.736177,,0.020569036
cell_129046-0,-0.03320868,0.06963968,-0.06674617,-0.097692244,-0.15517563,-0.085156575,-0.13021825,0.29266435,-0.1559549,-0.015526574,-0.12460482,-0.07034299,-0.11076555,-0.13300785,-0.34286618,,-0.11362753
cell_129056-0,-0.041208755,-0.005206101,-0.114205636,-0.019414581,-0.06204052,0.020727517,-0.09690153,0.23803817,-0.07315752,0.08017747,-0.040119905,0.04708388,-0.08003355,-0.06681832,-0.34286618,,-0.13570063
cell_129064-0,-0.034957953,-0.11807335,-0.12161665,-0.086379886,-0.1514658,-0.16936761,-0.038862776,-0.1686634,-0.19041915,-0.08638566,-0.2076529,-0.11838386,-0.11519417,-0.12306714,-0.34286618,,-0.49641085
cell_129065-0,-0.07475221,-0.15492775,-0.12611301,-0.17858875,-0.256706,-0.075254604,0.001992812,-0.14974758,-0.43790162,-0.19220129,-0.13278347,-0.124363005,-0.11493823,-0.15658873,0.3509365,,-0.49641085
cell_129066-0,0.025178403,0.09942282,-0.13471405,0.029944314,0.043548994,0.016824652,-0.050421465,0.3152853,0.042049322,0.093981355,-0.058766305,0.097000696,-0.114288025,-0.007183829,-0.34286618,,-0.2625535
cell_129073-0,-0.11728275,-0.07916823,0.019542547,0.08664015,-0.03108719,-0.04752404,-0.10855002,0.23476331,0.066665985,0.0051588146,0.023579488,-0.15321325,0.054990336,-0.054362647,-0.34286618,,-0.14617689
cell_129074-0,-0.039958302,0.13727885,-0.011668845,0.0016659069,0.05891254,0.0089186905,0.019104406,0.06589128,-0.0035413755,-0.049868718,-0.04611182,0.046836507,-0.019931842,-0.037316203,0.35720816,,-0.49641085
cell_129082-0,-0.0555036,0.1326117,-0.0484311,-0.008647464,-0.006891258,-0.12530921,0.02777743,-0.01251323,0.12503181,0.122249335,-0.016117685,-0.08387046,0.11087191,-0.046842482,-0.08945594,,-0.49641085
cell_129097-0,-0.003406138,0.21559902,0.13584402,0.0786292,0.1272269,0.03761788,-0.0564281,0.4091516,0.11563153,0.11856129,-0.0073039895,0.07224887,-0.07660238,0.0013941048,-0.34286618,,0.14602317
cell_129100-0,-0.057190623,0.033374567,-0.24524356,-0.071338475,-0.15812835,-0.08217861,-0.02978449,-0.03493554,-0.09140328,-0.0005323169,-0.05836131,-0.036743008,-0.044664893,-0.08321224,0.423664,,-0.49641085
cell_129109-0,-0.057265077,-0.023561986,-0.21984012,-0.059212018,-0.07755895,-0.111127906,-0.09083926,0.089065544,0.001951627,0.12279802,0.00823982,-0.042786255,-0.16209312,-0.06733145,0.39511576,,-0.49641085
cell_129115-0,-0.037941013,-0.014973611,-0.16617365,0.113562174,-0.21993405,-0.10338652,-0.04182134,0.07168122,-0.14455613,-0.011617663,-0.10928961,0.060720243,-0.03812234,-0.10743755,0.48488617,,-0.49641085
cell_129119-0,0.048019048,0.052933972,0.041238002,-0.028318442,0.0377728,-0.08802608,-0.04916538,0.14942513,0.1883913,-0.14458263,-0.11255038,-0.09728409,-0.038323898,-0.034845084,0.21124524,,0.07253925
cell_129139-0,-0.015187418,0.03265679,0.14432962,0.078967676,-0.16487476,-0.10268498,-0.047653224,0.26082808,-0.14699899,-0.028906165,0.033778902,-0.01962772,0.02141712,-0.041481525,-0.34286618,,-0.49641085
cell_129147-0,0.06291316,0.14174512,0.09090974,-0.033413533,-0.03575195,-0.051660266,-0.0553973,0.06297641,-0.08424986,-0.022234837,0.034728345,0.019595554,-0.07358828,-0.02866357,0.58825785,,-0.15286624
cell_129149-0,-0.12577215,-0.063003525,-0.1796203,-0.034414474,-0.09492351,-0.0924667,-0.020428997,-0.006211031,-0.09953662,0.09250946,-0.115731314,0.14067927,-0.059857324,-0.08292456,0.17227997,,-0.49641085
cell_129151-0,-0.11923047,0.075972475,-0.17506544,-0.13615729,-0.055076856,-0.10382079,0.018512674,0.12775593,0.057554558,-0.06816977,-0.0759698,-0.10533965,-0.12026858,-0.017878462,-0.34286618,,-0.13383938
cell_129153-0,0.017966118,0.13817927,-0.10456174,0.02681107,0.006672207,-0.08599332,-0.017299017,-0.07595064,-0.11886781,0.02464585,-0.066365995,0.012999473,-0.04873526,0.031311575,1.5932131,,-0.49641085
cell_129155-0,-0.06029409,0.037087753,-0.03872799,0.110768236,-0.13530698,0.016711729,-0.03145312,0.09067314,-0.06472596,0.033248145,0.042042006,0.040547818,-0.115009695,-0.02437608,-0.34286618,,-0.1703642
cell_129171-0,-0.054488014,0.078450255,-0.10285326,-0.099254996,-0.16294578,-0.0135956975,-0.042647284,0.056250293,-0.07847403,0.04763158,-0.032113116,-0.08499856,-0.092509106,-0.042627487,0.45989338,,-0.49641085
cell_129176-0,-0.06983341,0.06661855,-0.035441045,-0.070000544,0.10048955,-0.14226751,-0.016380833,0.045223974,-0.03436836,0.06638977,-0.17264271,-0.04028703,-0.13439065,-0.11176707,0.3162075,,-0.49641085
cell_129182-0,-0.044764377,0.087375365,0.02019609,0.008720478,-0.096363395,-0.12222137,-0.07211698,0.12949298,-0.03723002,0.04407522,-0.06920074,-0.07335479,0.01984166,-0.06922782,-0.34286618,,-0.49641085
cell_129186-0,-0.03662196,0.09227884,0.043697577,-0.008101076,0.091883495,-0.0012570278,-0.017608637,0.13616636,0.034553315,-0.03827791,-0.076147445,-0.07109674,0.16725953,0.008372077,0.47236848,,-0.02675856
cell_129191-0,-0.0690741,0.017471964,-0.053482212,-0.017165529,-0.08470296,-0.05761791,-0.03225158,0.1277597,0.017085442,-0.14970963,-0.092106506,-0.088883534,-0.07129653,-0.0575626,-0.34286618,,-0.10877704
cell_129200-0,-0.072694406,-0.04779748,-0.055629157,-0.109885186,-0.20661534,-0.16564564,0.06652497,0.14793715,-0.20854948,0.01671617,0.02131452,-0.09097997,-0.072826475,0.027161714,1.960651,,0.05950753
cell_129202-0,-0.10013986,-0.044541694,-0.054788556,0.0045875097,-0.066585995,-0.018199006,-0.0034817732,0.09875972,-0.007842658,0.1020396,-0.032152668,-0.08720605,-0.08013874,-0.006251931,-0.34286618,,-0.49641085
cell_129206-0,-0.050222687,0.124857776,-0.067039326,0.043812476,0.04047706,-0.011705413,0.011846148,0.026339278,0.19031453,-0.038995992,0.11507709,0.06653553,-0.068808906,0.07120849,1.7157526,,-0.49641085
cell_129209-0,-0.07487745,0.067769475,-0.13647269,-0.12564188,-0.11842734,-0.19361919,-0.013048946,0.07630775,-0.36348695,-0.061778735,7.8105084e-05,0.011044999,-0.024560573,-0.07612481,0.5835955,,0.0076636174
cell_129216-0,0.00013022662,-0.032504894,-0.065107666,-0.056700967,-0.10801136,-0.041985907,0.032706503,0.09114116,-0.116380915,-0.010360292,0.024804424,-0.025181213,0.0021031983,-0.010822989,0.28136685,,-0.49641085
cell_129218-0,-0.05562315,-0.02362889,-0.1283782,-0.12564297,-0.034821074,-0.15520073,-0.13949165,0.18093292,-0.06378214,-0.070430115,-0.11504455,-0.10078386,-0.16238652,-0.11630645,-0.34286618,,-0.49641085
cell_129224-0,-0.0105260685,0.08103819,-0.24357986,-0.051554836,-0.13122052,0.014400303,0.0071808835,0.12838803,0.017678121,-0.12126392,-0.10176326,-0.0019627786,-0.038062148,-0.0963828,0.015468453,,-0.49641085
cell_129227-0,-0.0762653,0.07159195,0.062365152,-0.04944264,-0.19579,-0.048412465,-0.055785023,0.2778141,-0.13868147,-0.080943,-0.19482079,0.05492658,-0.07182171,-0.15109357,-0.34286618,,-0.49641085
cell_129239-0,-0.0028458694,0.07590251,-0.14008594,-0.04426218,-0.024482103,-0.084589384,-0.02123413,0.12559043,0.03376773,0.004838045,-0.15217388,-0.10591058,-0.12454697,-0.06457953,0.520703,,-0.49641085
cell_129242-0,-0.061138023,0.0378411,-0.093021885,-0.042831,-0.14190835,-0.106408246,-0.04712507,0.23581098,0.02846503,-0.016515043,-0.11731017,-0.034549374,0.068985835,-0.048885185,-0.34286618,,-0.49641085
cell_129256-0,-0.05773286,0.033097718,0.053144053,-0.088631,0.020420594,0.042322546,-0.051370416,0.0946286,0.055006757,-0.059066452,0.044093907,-0.044303272,-0.041611426,-0.06504372,-0.34286618,,-0.49641085
cell_129264-0,-0.049727146,0.040589463,0.21737966,-0.04306942,0.103838004,-0.022282898,-0.03526953,0.09628296,0.19916062,-0.08241713,0.08913485,-0.048526693,0.036715534,0.05009653,-0.34286618,,-0.13617992
cell_129265-0,0.006348535,0.12083925,-0.25272915,-0.06368804,0.007936691,-0.04253607,0.029136714,0.042008065,0.064382985,-0.07170236,-0.002673789,-0.008736864,0.20654911,0.063889824,0.36622128,,-0.14401776
cell_129268-0,0.03948158,0.0027900222,-0.19216421,-0.12727149,-0.14306377,-0.01523479,-0.05938524,0.19237301,-0.24101096,-0.010648146,0.1508044,-0.0073291496,-0.006238687,-0.005151753,0.50472194,,-0.49641085
cell_129292-0,-0.023514481,0.052938893,-0.16600594,0.06411999,-0.2386632,-0.0027152647,-0.008989935,0.24065973,-0.050277937,0.08447162,-0.098418795,-0.074469015,-0.1320495,-0.066358194,0.014913146,,-0.49641085
cell_129303-0,-0.024904888,0.0054194215,0.08511228,-0.03322064,0.013815739,-0.043886352,-0.039929748,0.09870131,0.036135163,0.020494886,0.08765068,-0.08175619,0.20323393,0.0652997,-0.032518778,,-0.49641085
cell_129306-0,-0.00062502595,0.05661057,-0.023102263,-0.039511405,-0.03290106,0.040434428,-0.0673312,0.24742694,0.051449966,0.049544062,0.008550029,-0.06757675,-0.0152586745,-0.010215395,-0.34286618,,0.15743174
cell_129309-0,-0.024735088,0.026044346,-0.12896109,-0.022864945,-0.111212865,-0.08857261,-0.01728873,-0.07499951,-0.010789172,0.09197466,-0.11130233,0.16388504,-0.047561944,-0.14831659,0.46502662,,-0.49641085
cell_129326-0,0.094337635,0.059320036,0.1122176,0.03132035,-0.03305288,-0.099939205,0.037858225,0.13292305,-0.0046479315,0.0005364642,0.012264708,-0.10230845,0.025309043,0.0815687,-0.34286618,,-0.034439176
cell_129330-0,-0.024312893,0.11783926,0.3374892,0.026110938,0.08080717,-0.03020225,-0.037794005,0.28374168,-0.06812667,-0.06482398,-0.18426819,-0.107387885,-0.117854476,-0.102060184,-0.34286618,,0.004781971
cell_129351-0,-0.027303541,-0.019040499,0.09909919,-0.048563085,-0.020188998,-0.023366656,-0.029669808,0.16109852,0.09331028,-0.04053114,-0.10160267,-0.11851807,-0.10502094,-0.073913194,-0.34286618,,-0.49641085
cell_129359-0,-0.096687056,0.07634598,-0.06203246,0.033984523,-0.07602817,-0.08357725,-0.06009511,0.2755481,0.12304055,-0.051328134,-0.11831488,-0.120706454,0.026393294,-0.058122355,-0.34286618,,-0.10510027
cell_129365-0,-0.06407038,-0.05156054,-0.08304585,0.049226005,-0.16458717,-0.0823461,-0.064170405,0.3306532,0.06157376,-0.18049054,-0.14306135,-0.12633601,-0.15544899,-0.14376356,-0.34286618,,-0.49641085
cell_129369-0,0.044898394,0.071934186,-0.18076462,0.034924123,-0.13915089,-0.11619175,-0.045630127,0.2896356,-0.109665,-0.057303075,-0.066187255,0.09531234,0.09241083,-0.031387806,-0.34286618,,-0.022967467
cell_129372-0,-0.02100227,-0.05742141,0.04245152,-0.07928531,-0.07664891,-0.07203303,-0.024029195,-0.019081209,-0.051587634,-0.035495654,-0.029017916,-0.04576107,0.1661831,-0.06479882,0.02456578,,-0.49641085
cell_129375-0,-0.025143225,0.02283897,-0.09138488,-0.03556464,-0.063521564,-0.030337723,-0.026272666,0.06507359,-0.13985045,0.02885482,0.08213867,-0.019514728,-0.19985884,0.01619758,1.1928252,,-0.49641085
cell_129378-0,0.022446893,0.057814088,-0.16695514,-0.061891448,0.0107154045,-0.047343627,0.074616425,0.0022998336,0.17058189,-0.012061277,-0.06487692,0.070196025,0.027053967,-0.025932197,0.2691997,,-0.49641085
cell_129385-0,-0.037821062,0.060628414,0.02874723,-0.14662842,-0.16396102,-0.020164702,-0.025462676,0.16078676,0.002687963,-0.010428108,-0.006231821,-0.06786007,-0.09065675,-0.07334848,-0.34286618,,0.17054124
cell_129389-0,-0.07918215,0.06063623,-0.10756721,-0.064122945,0.073188014,-0.09958803,-0.13037215,0.40249807,0.2610636,-0.05804128,-0.09613537,-0.12910512,-0.16740559,-0.11572118,-0.34286618,,0.40220404
cell_129391-0,-0.018012065,0.06454707,-0.20430149,-0.011644754,-0.12840952,-0.044169635,-0.0066759726,0.021285268,-0.1688447,0.14114332,-0.042878054,0.03918644,0.06840035,0.013174377,0.66275066,,-0.49641085
cell_129392-0,-0.07014855,-0.028880734,0.15119743,-0.037527207,-0.10456819,0.12187093,-0.042381797,0.1478682,-0.1434757,-0.031418793,-0.078997016,-0.01378376,0.10214716,-0.14610825,-0.34286618,,-0.49641085
cell_129397-0,-0.08776783,-0.004197655,-0.10610156,0.0115840705,0.01765341,0.0010911044,-0.07601389,0.3385256,0.015086848,0.09454652,-0.12906772,0.024314344,0.023342827,-0.11615542,-0.34286618,,0.448566
cell_129398-0,-0.08017636,0.055240247,-0.11669996,-0.15488671,-0.034771066,-0.10952126,-0.06866402,0.18391918,-0.01664159,-0.058805984,-0.19101292,-0.0063811815,-0.19097187,-0.114789285,0.31674647,,-0.06424808
cell_129402-0,-0.040830404,0.10789789,-0.02225463,0.035963066,-0.05634909,0.06818591,0.0110738585,0.17722695,0.04940138,0.006387616,-0.11796957,-0.10294078,-0.068422295,-0.053531658,-0.112529695,,0.037000347
cell_129404-0,-0.06590894,0.11061451,-0.0075368276,0.07089879,0.099454485,-0.06784017,-0.034737647,0.17493506,0.13920341,-0.017082583,-0.12097342,-0.07176814,-0.1839459,-0.101217195,-0.34286618,,-0.24287194
cell_129411-0,-0.019815834,0.08768719,0.057240874,-0.0016438948,-0.033615902,0.0071075116,-0.055851392,0.055448383,-0.09158001,-0.025605755,0.015181859,0.029763531,0.11808261,-0.036950357,-0.34286618,,-0.49641085
cell_129421-0,-0.06777865,0.04505337,-0.078365654,-0.10467587,-0.16426083,-0.06432193,-0.06337401,0.048752986,0.05100599,-0.102682136,-0.09895905,-0.104517914,-0.17645434,-0.08105482,-0.34286618,,-0.49641085
cell_129425-0,0.0041669947,0.17215143,-0.024390245,0.07997332,-0.013147507,-0.052932885,-0.016505381,0.18522498,-0.08404414,0.14071012,-0.11682241,-0.12230073,-0.009493678,-0.07430233,-0.00019940238,,-0.49641085
cell_129428-0,-0.10088487,0.03499324,-0.20711908,-0.101991475,-0.028120762,-0.09630684,-0.09781582,0.30900955,-0.12892479,0.046742283,-0.149126,-0.11695361,-0.2125353,-0.1373482,-0.34286618,,-0.49641085
cell_129431-0,0.034094226,0.084329695,-0.03576877,0.015001714,-0.10022219,-0.055209205,-0.042340767,0.14135197,-0.08913469,0.048425827,0.010035994,0.054983407,-0.052090798,0.028998995,0.34027782,,-0.49641085
cell_129433-0,0.08812225,-0.0037702138,0.20199344,0.11438648,-0.02387711,-0.025642144,-0.029679885,0.16835676,0.005389463,-0.14477326,-0.02358679,-0.008854181,0.27670825,-0.027750397,0.035316948,,-0.49641085
cell_129443-0,-0.11129238,-0.050372753,-0.25350657,-0.0655835,-0.18998174,-0.21265958,-0.008769136,0.022505263,-0.17990837,-0.028623886,0.09663756,-0.015693163,-0.06054696,-0.027646009,2.1774194,,-0.49641085
cell_129455-0,-0.054716293,0.06958519,-0.05741968,-0.09949341,-0.12328654,-0.04776378,-0.03376112,0.3775764,-0.118740834,-0.00052462844,-0.099819735,-0.08378325,0.19923681,-0.06718432,-0.34286618,,-0.13737254
cell_129456-0,0.026894003,-0.0015233103,-0.092391044,-0.04455488,-0.15962057,-0.09588005,-0.09839796,0.09754957,-0.060889322,-0.014162838,-0.08016165,0.029856151,0.19963375,-0.07436584,0.043890163,,-0.49641085
cell_129457-0,0.003949106,0.06072464,-0.12812252,-0.052196745,-0.12837295,0.022691272,-0.046686795,0.27873498,-0.11146039,0.10871778,-0.040593196,-0.07255472,-0.046961587,-0.06822302,0.24412765,,-0.12021452
cell_129462-0,-0.0726647,0.15471657,-0.13796881,-0.017785758,-0.036118194,-0.029097108,-0.088983975,0.26891315,-0.01336314,0.015833229,-0.05222207,-0.076318786,-0.01241163,-0.025183517,-0.34286618,,-0.49641085
cell_129469-0,-0.112116344,-0.047783334,0.043611024,-0.054574426,-0.19344468,-0.03249082,-0.0029243964,0.119815715,-0.15292774,0.029168157,-0.03533835,-0.008718787,-0.047531445,-0.05531802,0.06781531,,-0.49641085
cell_129474-0,0.021064818,0.033993162,-0.056680303,-0.055733632,-0.19045386,-0.13360757,-0.034839466,0.12535001,-0.015923636,-0.026616117,-0.15385498,-0.0027972437,-0.08758025,-0.06531709,-0.34286618,,0.14620775
cell_129481-0,0.07443505,0.08758655,-0.05408902,0.02643656,0.06139024,0.015620239,0.038105108,0.09777597,-0.121720314,0.16416816,0.03266848,0.14199083,0.13322702,-0.03068838,0.4931697,,-0.49641085
cell_129482-0,-0.011198675,0.15450224,-0.17737305,-0.06988849,-0.04950364,-0.014331998,-0.038727395,-0.008498315,0.1633971,-0.0814706,-0.13410597,-0.011243073,-0.13587143,-0.11909868,-0.34286618,,-0.49641085
cell_129483-0,-0.072924845,0.065107256,-0.054296926,-0.034216594,-0.029127944,0.047468908,-0.03147006,0.32394886,-0.003286444,0.06922643,0.006347968,-0.10750268,-0.023867726,-0.020712573,-0.34286618,,0.036831725
cell_129492-0,-0.093635604,-0.028361596,0.005004107,-0.03456272,-0.11597755,-0.06344327,-0.04824799,0.06055926,-0.17590831,-0.032994613,-0.026196556,0.03190123,0.021315005,-0.020901052,0.20898129,,-0.49641085
cell_129499-0,0.0059571327,0.05186598,-0.12178045,0.024334656,-0.047450066,-0.12717724,0.05661456,0.10374472,-0.22226912,0.0055289874,-0.0106360745,-0.112744905,-0.055767987,-0.047709383,0.33489585,,-0.49641085
